,A0,A1,A2,label
28541,-2.05,-0.41,-0.31,0
28542,-1.84,-0.36,-0.16,0
28543,-1.2,0.01,-0.12,0
28544,-1.08,0.01,-0.09,0
28545,-0.92,-0.01,-0.11,0
28546,-0.9,0.0,-0.05,0
28547,-1.04,0.08,-0.08,0
28548,-1.18,-0.03,-0.14,0
28549,-1.12,0.01,-0.27,0
28550,-1.57,0.34,-0.33,0
28551,-1.58,0.11,-0.26,0
28552,-1.28,0.58,-0.26,0
28553,-1.27,0.48,-0.39,0
28554,-1.46,0.13,-0.48,0
28555,-1.38,-0.06,-0.46,0
28556,-0.77,-0.16,-0.41,0
28557,-0.14,-0.33,-0.3,0
28558,0.3,-0.73,-0.21,0
28559,0.47,-0.46,-0.11,0
28560,0.49,-0.69,-0.09,0
28561,0.58,-0.56,0.0,0
28562,0.76,-0.46,-0.04,0
28563,1.01,-0.28,-0.12,0
28564,1.17,-0.07,-0.24,0
28565,1.14,0.09,-0.31,0
28566,0.86,0.2,-0.25,0
28567,0.54,0.28,-0.34,0
28568,0.38,0.15,-0.52,0
28569,0.23,0.01,-0.59,0
28570,0.03,-0.08,-0.52,0
28571,-0.44,-0.04,-0.39,0
28572,-1.1,0.05,-0.3,0
28573,-2.2,0.11,-0.19,0
28574,-1.76,0.2,-0.14,0
28575,-1.26,0.05,-0.14,0
28576,-0.96,-0.08,-0.08,0
28577,-0.81,-0.28,-0.09,0
28578,-1.01,-0.24,-0.17,0
28579,-1.12,-0.24,-0.27,0
28580,-1.13,0.07,-0.3,0
28581,-0.97,-0.31,-0.24,0
28582,-1.46,-0.56,-0.33,0
28583,-2.0,-0.32,-0.5,0
28584,-1.77,-0.43,-0.55,0
28585,-1.4,-0.36,-0.51,0
28586,-0.98,-0.23,-0.36,0
28587,-0.55,-0.52,-0.24,0
28588,-0.06,-0.44,-0.12,0
28589,0.43,-0.34,-0.1,0
28590,0.7,-0.2,-0.06,0
28591,0.63,-0.38,-0.06,0
28592,0.49,-0.27,-0.11,0
28593,0.46,-0.16,-0.2,0
28594,0.7,-0.21,-0.26,0
28595,0.96,-0.19,-0.27,0
28596,1.14,-0.1,-0.25,0
28597,1.21,-0.02,-0.35,0
28598,1.12,0.11,-0.51,0
28599,0.98,-0.05,-0.57,0
28600,0.68,0.05,-0.48,0
28601,0.54,0.13,-0.31,0
28602,0.64,0.13,-0.18,0
28603,0.98,0.12,-0.11,0
28604,1.29,0.02,-0.12,0
28605,1.32,-0.44,-0.06,0
28606,1.09,-0.64,-0.04,0
28607,0.83,-0.32,-0.06,0
28608,0.66,-0.18,-0.2,0
28609,0.59,-0.65,-0.29,0
28610,0.66,0.13,-0.26,0
28611,0.84,-0.19,-0.25,0
28612,0.94,-0.79,-0.37,0
28613,0.93,-0.88,-0.47,0
28614,1.01,-1.0,-0.46,0
28615,0.83,-0.65,-0.43,0
28616,0.69,-0.8,-0.3,0
28617,0.54,-0.72,-0.2,0
28618,0.38,-0.33,-0.12,0
28619,0.16,-0.18,-0.13,0
28620,-0.3,-0.6,-0.09,0
28621,-0.77,-0.81,-0.06,0
28622,-1.46,-0.8,-0.07,0
28623,-2.36,-0.75,-0.19,0
28624,-1.69,-0.59,-0.3,0
28625,-1.26,-0.26,-0.31,0
28626,-1.1,-0.1,-0.27,0
28627,-1.05,-0.02,-0.37,0
28628,-0.97,0.28,-0.45,0
28629,-1.1,0.32,-0.44,0
28630,-1.06,0.44,-0.36,0
28631,-1.34,0.17,-0.28,0
28632,-1.53,-0.05,-0.21,0
28633,-1.35,-0.25,-0.11,0
28634,-0.95,-3.29,0.2,0
28635,-0.95,-1.13,-0.12,0
28636,-0.94,0.29,-0.15,0
28637,-0.93,0.58,0.66,0
28638,-0.94,0.31,1.66,0
28639,-0.95,-2.36,0.8,0
28640,-0.94,-2.79,-0.09,0
28641,-0.94,-1.21,-0.45,0
28642,-0.9,-0.19,-0.47,0
28643,-0.93,-0.01,0.5,0
28644,-0.95,-0.07,2.0,0
28645,-0.98,-2.64,0.92,0
28646,-0.89,-3.0,0.26,0
28647,-0.84,-1.02,-0.19,0
28648,-0.74,0.42,-0.22,0
28649,-0.55,0.55,1.46,0
28650,-0.73,0.12,1.38,0
28651,-0.98,-2.86,0.46,0
28652,-1.06,-2.48,-0.16,0
28653,-0.94,-0.14,-0.5,0
28654,-0.98,0.44,-0.31,0
28655,-1.28,0.2,1.14,0
28656,-1.9,-1.12,1.79,0
28657,-2.34,-3.45,0.76,0
28658,-2.39,-2.24,-0.04,0
28659,-0.9,-0.23,-0.36,0
28660,0.97,0.97,-0.09,0
28661,1.32,0.55,1.21,0
28662,-0.02,-0.1,1.08,0
28663,-2.56,-2.84,0.24,0
28664,-3.59,-1.86,-0.23,0
28665,-2.98,-0.25,-0.49,0
28666,-2.02,0.16,-0.22,0
28667,-1.64,0.11,1.23,0
28668,-1.69,-1.8,1.45,0
28669,-3.08,-3.47,0.51,0
28670,-2.0,-1.8,0.1,0
28671,-0.02,-0.01,-0.2,0
28672,0.98,0.54,-0.04,0
28673,1.0,0.46,1.52,0
28674,0.69,-1.02,0.49,0
28675,-0.38,-3.19,-0.07,0
28676,-1.64,-1.6,-0.54,0
28677,-1.61,-0.12,-0.58,0
28678,-1.41,0.03,0.21,0
28679,-1.25,-0.09,1.89,0
28680,-1.2,-2.34,0.88,0
28681,-2.24,-3.41,0.28,0
28682,-2.55,-1.5,-0.03,0
28683,-0.41,0.46,-0.33,0
28684,0.55,0.7,0.25,0
28685,0.92,0.5,1.48,0
28686,0.77,-1.16,0.58,0
28687,0.88,-3.25,-0.22,0
28688,-0.27,-1.65,-0.67,0
28689,-0.9,-0.28,-0.51,0
28690,-1.11,0.04,0.79,0
28691,-1.29,0.05,1.88,0
28692,-1.38,-2.36,1.11,0
28693,-2.7,-3.24,0.28,0
28694,-1.46,-1.24,-0.39,0
28695,0.0,0.36,-0.25,0
28696,0.56,0.66,0.58,0
28697,0.9,0.56,1.63,0
28698,0.74,-1.67,0.42,0
28699,0.3,-3.13,-0.54,0
28700,-0.86,-1.06,-0.74,0
28701,-1.23,-0.01,-0.54,0
28702,-1.28,0.11,1.12,0
28703,-1.22,-0.07,1.82,0
28704,-1.36,-2.8,0.81,0
28705,-2.47,-2.43,0.34,0
28706,-1.36,-0.98,-0.47,0
28707,0.05,0.32,-0.12,0
28708,0.65,0.68,1.04,0
28709,0.96,0.15,1.95,0
28710,0.78,-2.97,0.86,0
28711,0.3,-2.33,-0.45,0
28712,-0.57,-0.52,-0.67,0
28713,-0.73,0.06,-0.35,0
28714,-1.14,0.04,1.2,0
28715,-1.18,-0.77,1.77,0
28716,-1.38,-3.34,1.0,0
28717,-2.34,-2.73,0.27,0
28718,-0.6,-0.6,-0.31,0
28719,0.37,0.45,-0.04,0
28720,0.8,0.56,1.19,0
28721,0.92,0.11,0.99,0
28722,0.71,-2.99,0.29,0
28723,-1.08,-2.44,-0.46,0
28724,-1.39,-0.69,-0.62,0
28725,-1.19,0.0,-0.26,0
28726,-1.35,-0.06,1.1,0
28727,-1.09,-1.51,1.57,0
28728,-1.61,-3.4,0.39,0
28729,-1.99,-1.64,-0.07,0
28730,-0.37,-0.15,-0.16,0
28731,0.3,0.58,-0.03,0
28732,0.8,0.2,1.98,0
28733,0.83,-0.94,0.9,0
28734,0.59,-3.15,0.07,0
28735,-0.73,-1.91,-0.44,0
28736,-1.22,-0.3,-0.43,0
28737,-1.13,0.22,0.44,0
28738,-1.24,0.22,1.95,0
28739,-1.24,-1.82,1.51,0
28740,-1.99,-3.13,0.48,0
28741,-2.37,-1.32,-0.19,0
28742,-0.26,0.0,-0.2,0
28743,0.52,0.54,0.0,0
28744,0.91,0.25,1.98,0
28745,1.0,-2.25,1.05,0
28746,-0.07,-2.8,0.14,0
28747,-1.35,-1.16,-0.46,0
28748,-1.73,-0.38,-0.38,0
28749,-1.46,-0.03,0.81,0
28750,-1.26,-0.15,1.98,0
28751,-1.27,-2.71,1.13,0
28752,-2.24,-2.98,0.37,0
28753,-2.18,-0.95,-0.01,0
28754,-0.44,0.34,-0.06,0
28755,0.55,0.6,0.33,0
28756,0.85,0.27,2.0,0
28757,0.77,-2.33,1.07,0
28758,0.0,-2.74,0.24,0
28759,-1.09,-0.86,-0.51,0
28760,-1.33,-0.09,-0.39,0
28761,-1.06,0.04,0.97,0
28762,-1.01,-0.67,1.67,0
28763,-1.13,-3.07,0.8,0
28764,-2.43,-2.6,0.15,0
28765,-1.0,-0.59,-0.18,0
28766,0.08,0.47,-0.18,0
28767,0.56,0.56,1.0,0
28768,0.95,-0.12,1.21,0
28769,0.81,-3.11,0.33,0
28770,0.22,-2.15,-0.39,0
28771,-1.0,-0.49,-0.47,0
28772,-1.1,-0.2,-0.21,0
28773,-1.21,-0.04,1.45,0
28774,-1.16,-1.52,1.66,0
28775,-1.33,-3.34,0.6,0
28776,-2.46,-1.72,-0.02,0
28777,-0.55,0.12,-0.26,0
28778,0.38,0.67,-0.11,0
28779,0.87,0.19,1.55,0
28780,1.12,-1.41,1.23,0
28781,0.93,-3.27,0.28,0
28782,-0.4,-1.48,-0.39,0
28783,-1.35,0.03,-0.46,0
28784,-1.32,0.14,0.32,0
28785,-1.26,0.04,1.94,0
28786,-1.18,-2.8,1.53,0
28787,-1.39,-3.28,0.56,0
28788,-2.52,-1.19,-0.08,0
28789,-0.54,0.59,-0.07,0
28790,0.47,0.8,0.11,0
28791,1.1,0.39,2.12,0
28792,1.16,-1.61,1.0,0
28793,0.68,-3.33,0.12,0
28794,-0.31,-1.52,-0.48,0
28795,-1.06,-0.37,-0.48,0
28796,-0.82,-0.18,0.43,0
28797,-1.14,0.11,1.59,0
28798,-0.91,-1.88,0.6,0
28799,-1.45,-3.23,0.1,0
28800,-1.97,-1.71,-0.13,0
28801,-0.43,-0.29,-0.07,0
28802,0.45,0.54,0.85,0
28803,0.88,0.64,1.53,0
28804,0.89,-0.39,0.37,0
28805,0.76,-2.97,-0.58,0
28806,-0.37,-2.37,-0.82,0
28807,-0.8,-1.01,-0.2,0
28808,-0.9,-0.36,1.72,0
28809,-1.11,-0.02,1.87,0
28810,-1.19,0.26,0.66,0
28811,-2.21,-1.21,0.04,0
28812,-1.27,-3.34,-0.4,0
28813,0.1,-2.46,-0.12,0
28814,0.72,-0.79,1.07,0
28815,0.93,0.19,1.66,0
28816,0.72,0.99,0.55,0
28817,0.07,0.67,-0.2,0
28818,-0.97,-1.39,-0.55,0
28819,-1.13,-2.46,-0.34,0
28820,-1.12,-1.88,0.26,0
28821,-1.0,-0.86,1.62,0
28822,-1.05,-0.38,0.64,0
28823,-2.45,-0.9,0.03,0
28824,-1.13,-1.85,-0.33,0
28825,0.14,-1.52,-0.25,0
28826,0.75,-0.97,0.18,0
28827,1.02,-0.5,2.13,0
28828,0.78,-0.38,0.97,0
28829,-0.09,-0.29,0.38,0
28830,-0.83,-0.49,-0.17,0
28831,-1.08,-0.35,-0.36,0
28832,-1.28,-0.31,-0.2,0
28833,-1.26,-0.16,0.14,0
28834,-1.41,-0.43,2.38,0
28835,-2.52,-0.52,1.23,0
28836,-0.56,-0.13,0.66,0
28837,0.52,-0.24,-0.26,0
28838,0.84,-0.22,-0.46,0
28839,0.82,-0.25,-0.37,0
28840,-0.66,0.98,0.13,0
28841,0.31,0.32,0.14,0
28842,0.89,0.11,0.12,0
28843,0.49,1.53,0.14,0
28844,0.45,3.24,0.07,0
28845,0.63,1.63,0.04,0
28846,0.99,0.47,0.02,0
28847,1.5,-0.37,0.07,0
28848,0.46,-0.6,0.07,0
28849,-0.53,0.97,0.01,0
28850,-1.0,2.65,-0.02,0
28851,-1.02,1.69,-0.17,0
28852,-0.18,0.57,0.36,0
28853,0.77,0.03,0.68,0
28854,0.43,0.87,0.45,0
28855,0.49,2.99,0.18,0
28856,0.84,1.83,0.14,0
28857,1.21,0.58,0.05,0
28858,1.51,-0.41,0.37,0
28859,0.33,-0.54,0.02,0
28860,-0.53,1.11,-0.09,0
28861,-0.91,2.7,-0.46,0
28862,-0.82,1.71,-0.36,0
28863,-0.12,0.35,-0.27,0
28864,0.97,0.22,0.07,0
28865,0.61,1.25,0.37,0
28866,0.6,3.44,0.09,0
28867,0.77,1.79,0.23,0
28868,0.99,0.58,0.14,0
28869,1.61,-0.43,0.51,0
28870,0.66,-0.54,0.23,0
28871,-0.28,0.8,-0.15,0
28872,-0.79,3.01,-0.51,0
28873,-0.93,1.74,-0.46,0
28874,-0.51,0.54,-0.41,0
28875,1.0,0.13,-0.27,0
28876,0.75,0.89,0.19,0
28877,0.54,3.15,0.07,0
28878,0.69,2.03,0.2,0
28879,0.95,0.78,0.2,0
28880,1.42,-0.21,0.54,0
28881,0.75,-0.51,-0.01,0
28882,-0.17,0.18,-0.1,0
28883,-0.71,2.74,-0.1,0
28884,-0.94,2.1,-0.43,0
28885,-0.86,0.84,-0.27,0
28886,1.05,0.24,0.23,0
28887,1.0,0.41,0.52,0
28888,0.74,3.0,0.18,0
28889,0.69,2.42,0.15,0
28890,0.82,1.0,0.18,0
28891,1.36,-0.09,0.32,0
28892,1.01,-0.63,0.13,0
28893,-0.03,-0.11,-0.14,0
28894,-0.73,2.91,-0.31,0
28895,-0.95,2.2,-0.37,0
28896,-0.76,0.75,-0.27,0
28897,0.18,0.16,0.18,0
28898,0.9,0.43,0.42,0
28899,0.7,2.97,0.16,0
28900,0.75,2.52,0.16,0
28901,0.87,1.19,0.2,0
28902,1.08,0.13,0.2,0
28903,1.44,-0.58,0.76,0
28904,0.1,-0.38,0.35,0
28905,-0.69,2.43,0.01,0
28906,-0.95,2.41,-0.35,0
28907,-0.69,1.05,-0.11,0
28908,0.2,0.18,0.81,0
28909,0.86,0.0,1.11,0
28910,0.62,2.15,0.6,0
28911,0.71,2.92,0.12,0
28912,0.79,1.4,0.12,0
28913,0.96,0.29,0.01,0
28914,1.55,-0.4,0.49,0
28915,0.27,-0.4,0.02,0
28916,-0.42,1.92,-0.21,0
28917,-0.86,2.72,-0.41,0
28918,-0.84,1.23,-0.23,0
28919,-0.17,0.32,0.34,0
28920,0.87,0.07,0.68,0
28921,0.6,1.4,0.35,0
28922,0.6,3.42,0.05,0
28923,0.8,1.69,0.12,0
28924,1.0,0.25,-0.01,0
28925,1.46,-0.34,0.28,0
28926,0.51,-0.35,-0.19,0
28927,-0.34,1.22,-0.41,0
28928,-0.84,2.81,-0.54,0
28929,-0.82,1.47,-0.21,0
28930,-0.31,0.41,0.12,0
28931,0.81,-0.02,0.52,0
28932,0.62,0.69,0.23,0
28933,0.58,3.45,0.02,0
28934,0.7,2.24,0.03,0
28935,0.98,1.04,0.12,0
28936,1.5,-0.01,0.45,0
28937,0.75,-0.41,-0.21,0
28938,-0.11,-0.05,-0.27,0
28939,-0.72,3.01,-0.39,0
28940,-0.92,2.25,-0.32,0
28941,-0.61,0.81,0.08,0
28942,0.81,0.13,0.5,0
28943,0.75,0.48,0.41,0
28944,0.54,3.11,0.26,0
28945,0.6,2.32,0.16,0
28946,0.75,0.92,0.1,0
28947,1.13,-0.04,0.17,0
28948,1.2,-0.47,-0.14,0
28949,0.17,-0.31,-0.15,0
28950,-0.4,2.71,-0.28,0
28951,-0.95,2.44,-0.26,0
28952,-0.81,0.93,-0.13,0
28953,-0.1,0.04,0.08,0
28954,0.86,0.1,0.31,0
28955,0.52,2.76,0.24,0
28956,0.63,2.8,0.34,0
28957,0.8,1.24,0.24,0
28958,1.0,0.06,0.04,0
28959,1.66,-0.51,0.02,0
28960,0.49,-0.27,-0.24,0
28961,-0.39,2.59,-0.47,0
28962,-0.85,2.4,-0.67,0
28963,-0.9,0.91,-0.44,0
28964,-0.4,0.17,0.1,0
28965,0.92,0.25,0.52,0
28966,0.76,2.24,0.26,0
28967,0.65,2.93,0.11,0
28968,0.77,1.48,0.23,0
28969,0.89,0.35,0.0,0
28970,1.13,-0.45,0.3,0
28971,0.84,-0.47,-0.08,0
28972,0.02,1.97,-0.37,0
28973,-0.61,2.79,-0.37,0
28974,-0.9,1.36,-0.29,0
28975,-0.59,0.3,0.11,0
28976,0.47,-0.01,0.5,0
28977,0.69,1.35,0.28,0
28978,0.45,3.24,0.1,0
28979,0.53,1.78,0.23,0
28980,0.83,0.62,0.09,0
28981,1.26,-0.24,0.48,0
28982,1.5,-0.42,-0.09,0
28983,0.07,0.62,-0.32,0
28984,-0.66,2.98,-0.35,0
28985,-0.87,1.77,-0.32,0
28986,-0.62,0.63,-0.03,0
28987,0.28,0.07,0.39,0
28988,0.87,0.42,0.3,0
28989,0.57,3.03,0.07,0
28990,0.57,2.61,0.22,0
28991,0.81,1.09,0.22,0
28992,1.13,0.0,0.51,0
28993,1.55,-0.49,-0.08,0
28994,0.26,-0.25,-0.3,0
28995,-0.53,2.7,-0.3,0
28996,-0.86,2.37,-0.27,0
28997,-0.69,1.01,-0.05,0
28998,-0.09,0.16,0.26,0
28999,0.97,0.02,0.32,0
29000,0.56,2.07,0.12,0
29001,0.47,3.26,0.08,0
29002,0.74,1.6,0.16,0
29003,0.9,0.3,0.1,0
29004,1.29,-0.38,0.07,0
29005,0.89,-0.43,-0.18,0
29006,-0.08,1.04,-0.22,0
29007,-0.75,3.11,-0.18,0
29008,-0.8,1.73,-0.21,0
29009,-0.38,0.54,0.07,0
29010,0.77,0.09,0.46,0
29011,0.74,1.0,0.29,0
29012,0.5,3.07,0.12,0
29013,0.63,1.95,0.2,0
29014,0.87,0.78,0.13,0
29015,1.16,-0.22,0.38,0
29016,1.5,-0.53,0.05,0
29017,0.24,0.65,-0.18,0
29018,-0.54,3.19,-0.3,0
29019,-0.9,1.85,-0.27,0
29020,-0.63,0.7,0.08,0
29021,0.11,0.03,0.59,0
29022,0.89,0.55,0.38,0
29023,0.4,3.26,0.13,0
29024,0.44,2.39,0.14,0
29025,0.77,0.85,0.17,0
29026,0.97,-0.21,0.42,0
29027,1.59,-0.53,0.2,0
29028,0.83,-0.03,-0.14,0
29029,-0.21,3.04,-0.17,0
29030,-0.85,2.21,-0.28,0
29031,-0.79,0.89,-0.23,0
29032,-0.45,0.13,0.09,0
29033,0.65,0.27,0.33,0
29034,0.78,2.52,0.17,0
29035,0.54,2.99,0.24,0
29036,0.61,1.52,0.29,0
29037,0.8,0.31,0.27,0
29038,0.93,-0.5,0.12,0
29039,1.48,-0.46,-0.07,0
29040,0.35,1.52,-0.38,0
29041,-0.31,3.1,-0.37,0
29042,-0.81,1.52,-0.32,0
29043,-0.6,0.46,0.07,0
29044,-0.12,0.14,0.51,0
29045,0.84,1.49,0.3,0
29046,-2.65,-0.33,1.34,0
29047,-2.29,-1.08,0.33,0
29048,-1.69,-1.65,-0.37,0
29049,-1.52,-1.55,-0.49,0
29050,-1.52,-1.62,-0.4,0
29051,-2.18,-1.77,0.18,0
29052,-1.52,-1.19,1.04,0
29053,-0.15,0.22,0.7,0
29054,0.66,0.83,0.31,0
29055,0.73,0.9,0.17,0
29056,0.08,0.4,0.39,0
29057,-1.21,-0.9,1.0,0
29058,-1.71,-1.91,0.43,0
29059,-1.46,-1.62,-0.43,0
29060,-1.26,-1.0,-0.62,0
29061,-1.22,-0.86,-0.58,0
29062,-1.26,-2.02,-0.18,0
29063,-3.0,-3.15,1.26,0
29064,-1.76,-2.01,0.95,0
29065,0.13,-0.31,0.55,0
29066,0.84,0.79,0.02,0
29067,0.81,0.68,0.3,0
29068,-0.11,0.43,0.87,0
29069,-1.23,-2.26,1.09,0
29070,-1.08,-1.98,-0.16,0
29071,-1.28,-1.25,-0.54,0
29072,-1.48,-0.57,-0.68,0
29073,-1.46,-0.85,-0.37,0
29074,-2.83,-2.82,0.58,0
29075,-2.52,-3.19,0.84,0
29076,-0.22,-1.23,0.47,0
29077,0.76,0.48,0.31,0
29078,1.02,0.74,0.25,0
29079,0.43,0.7,0.67,0
29080,-0.59,-1.55,1.23,0
29081,-1.11,-2.36,-0.04,0
29082,-1.28,-1.38,-0.53,0
29083,-1.48,-0.46,-0.64,0
29084,-1.46,-0.61,-0.31,0
29085,-2.03,-2.13,0.54,0
29086,-3.29,-3.39,1.17,0
29087,-0.86,-2.0,0.56,0
29088,0.51,0.11,0.15,0
29089,1.0,0.76,-0.14,0
29090,0.76,0.74,0.33,0
29091,-0.53,-0.31,1.14,0
29092,-1.36,-2.7,0.39,0
29093,-1.24,-1.71,-0.46,0
29094,-1.29,-0.64,-0.59,0
29095,-1.44,-0.27,-0.4,0
29096,-1.66,-1.17,0.37,0
29097,-3.39,-3.45,1.32,0
29098,-1.41,-2.32,0.69,0
29099,0.26,-0.3,0.01,0
29100,0.92,0.91,-0.05,0
29101,0.95,0.92,0.17,0
29102,0.31,0.25,1.07,0
29103,-1.42,-2.75,0.52,0
29104,-1.39,-2.0,-0.44,0
29105,-1.46,-0.81,-0.65,0
29106,-1.61,-0.33,-0.44,0
29107,-1.62,-0.82,0.03,0
29108,-3.1,-2.57,1.17,0
29109,-2.29,-3.23,0.63,0
29110,-0.19,-1.37,0.26,0
29111,0.76,0.64,-0.06,0
29112,1.08,0.97,0.13,0
29113,0.62,0.73,0.86,0
29114,-0.86,-1.89,0.73,0
29115,-1.24,-2.05,-0.16,0
29116,-1.35,-1.27,-0.59,0
29117,-1.39,-0.48,-0.7,0
29118,-1.47,-0.74,-0.41,0
29119,-2.5,-1.66,0.51,0
29120,-2.94,-3.59,0.82,0
29121,-0.68,-1.72,-0.03,0
29122,0.58,0.48,0.12,0
29123,1.08,1.06,0.02,0
29124,0.82,0.75,0.62,0
29125,-0.42,-0.89,0.31,0
29126,-1.34,-2.4,-0.55,0
29127,-1.44,-1.61,-0.67,0
29128,-1.32,-0.54,-0.61,0
29129,-1.41,-0.65,-0.14,0
29130,-1.73,-1.26,0.65,0
29131,-3.22,-3.51,1.0,0
29132,-1.09,-2.28,0.54,0
29133,0.46,-0.18,0.14,0
29134,1.13,0.92,0.09,0
29135,1.0,0.81,0.61,0
29136,0.2,0.29,1.1,0
29137,-1.21,-2.84,0.01,0
29138,-1.3,-1.79,-0.38,0
29139,-1.49,-0.75,-0.58,0
29140,-1.47,-0.56,-0.27,0
29141,-1.51,-0.97,0.46,0
29142,-3.04,-2.98,1.13,0
29143,-1.39,-2.67,0.79,0
29144,0.18,-0.8,0.43,0
29145,0.9,0.62,0.13,0
29146,1.05,0.95,0.51,0
29147,0.52,0.52,1.06,0
29148,-1.22,-2.55,0.09,0
29149,-1.21,-2.22,-0.45,0
29150,-1.32,-0.87,-0.68,0
29151,-1.41,-0.43,-0.49,0
29152,-1.49,-0.68,0.07,0
29153,-2.93,-2.45,1.07,0
29154,-1.87,-2.97,0.81,0
29155,-0.18,-1.28,0.4,0
29156,0.71,0.56,0.33,0
29157,1.0,0.98,0.95,0
29158,0.61,0.62,1.34,0
29159,-0.67,-2.14,0.21,0
29160,-0.91,-2.14,-0.34,0
29161,-1.23,-1.26,-0.64,0
29162,-1.14,-0.46,-0.37,0
29163,-1.25,-0.94,0.37,0
29164,-1.87,-1.75,1.44,0
29165,-1.6,-3.29,0.86,0
29166,-0.01,-1.83,0.25,0
29167,0.77,-0.18,-0.04,0
29168,1.13,0.87,0.51,0
29169,0.93,0.47,1.14,0
29170,-0.46,-1.47,0.19,0
29171,-1.2,-2.47,-0.48,0
29172,-1.41,-1.16,-0.62,0
29173,-1.55,-0.35,-0.48,0
29174,-1.66,-0.66,0.05,0
29175,-2.57,-1.71,1.09,0
29176,-2.81,-3.59,0.73,0
29177,-0.63,-2.04,0.14,0
29178,0.66,0.27,0.04,0
29179,1.21,1.04,0.36,0
29180,0.9,0.78,1.04,0
29181,-0.49,-0.83,0.47,0
29182,-1.5,-2.42,-0.46,0
29183,-1.53,-1.71,-0.67,0
29184,-1.52,-0.63,-0.52,0
29185,-1.52,-0.77,0.03,0
29186,-2.05,-1.62,1.42,0
29187,-3.1,-3.59,0.75,0
29188,-0.83,-2.28,0.08,0
29189,0.5,-0.12,-0.1,0
29190,1.01,0.95,0.03,0
29191,0.87,0.87,0.7,0
29192,-0.07,-0.05,0.58,0
29193,-1.13,-2.79,-0.31,0
29194,-1.26,-1.76,-0.7,0
29195,-1.48,-0.53,-0.66,0
29196,-1.77,-0.43,-0.33,0
29197,-2.71,-1.2,0.42,0
29198,-3.04,-3.35,0.9,0
29199,-0.82,-2.38,0.11,0
29200,0.5,-0.13,-0.04,0
29201,1.12,1.26,0.08,0
29202,0.97,1.0,0.08,0
29203,-0.15,-0.61,0.42,0
29204,-1.66,-2.51,0.06,0
29205,-1.54,-1.67,-0.37,0
29206,-1.36,-0.72,-0.59,0
29207,-1.58,-0.76,-0.51,0
29208,-2.0,-1.18,-0.07,0
29209,-2.72,-3.33,1.01,0
29210,-0.79,-2.56,0.62,0
29211,0.42,-0.31,0.22,0
29212,1.05,1.04,0.74,0
29213,0.96,0.91,0.52,0
29214,0.15,-0.01,0.15,0
29215,-1.37,-2.84,0.0,0
29216,-1.27,-1.79,0.52,0
29217,-1.18,-0.59,0.18,0
29218,-1.4,-0.47,-0.05,0
29219,-1.57,-1.07,-0.11,0
29220,-2.9,-3.06,-0.05,0
29221,-1.52,-2.82,0.06,0
29222,0.02,-0.62,-0.02,0
29223,0.81,0.99,-0.15,0
29224,1.0,0.82,-0.29,0
29225,0.34,0.42,-0.42,0
29226,-1.7,-2.71,-0.52,0
29227,-1.41,-1.99,-0.62,0
29228,-1.46,-1.04,-0.67,0
29229,-1.32,-0.67,-0.82,0
29230,-1.24,-0.99,-0.83,0
29231,-1.96,-1.96,-0.93,0
29232,-2.18,-3.0,-0.89,0
29233,-0.72,-1.42,-0.95,0
29234,0.29,0.34,-0.96,0
29235,0.94,1.0,-0.95,0
29236,0.72,0.66,-0.98,0
29237,-0.94,-1.09,-0.95,0
29238,-1.79,-2.72,-0.97,0
29239,-1.71,-1.33,-0.95,0
29240,-1.51,-0.64,-0.95,0
29241,-1.22,-0.81,-0.97,0
29242,-0.82,-1.19,-0.99,0
29243,-1.32,-2.93,-0.99,0
29244,-1.32,-2.26,-0.97,0
29245,-0.46,-0.81,-0.96,0
29246,0.28,0.74,-0.95,0
29247,0.73,0.72,-0.97,0
29248,0.33,0.32,-0.99,0
29249,-2.64,-1.57,-0.99,0
29250,-2.26,-2.4,-1.0,0
29251,-1.83,-1.42,-1.0,0
29252,-0.99,-0.97,-0.34,0
29253,-0.98,-1.26,0.69,0
29254,-1.0,-1.71,0.54,0
29255,-1.0,-2.01,-0.15,0
29256,-0.99,-3.07,-0.17,0
29257,-0.99,-1.37,0.07,0
29258,-0.99,-0.35,0.13,0
29259,-0.97,1.19,0.43,0
29260,-0.98,1.01,-0.15,0
29261,-0.98,0.32,0.5,0
29262,-0.97,-2.29,-0.38,0
29263,-0.98,-1.25,-0.03,0
29264,-0.98,-1.74,0.54,0
29265,-0.98,-2.43,0.61,0
29266,-0.99,-2.43,-0.38,0
29267,-0.99,-2.93,-0.05,0
29268,-0.99,-1.23,-0.07,0
29269,-0.99,0.13,0.14,0
29270,-0.99,1.35,0.18,0
29271,-0.98,0.68,-0.19,0
29272,-0.98,-1.79,0.09,0
29273,-0.98,-1.53,-0.52,0
29274,-0.97,-0.86,-0.39,0
29275,-0.98,-1.66,0.43,0
29276,-0.98,-1.63,0.22,0
29277,-0.92,-1.79,-0.6,0
29278,-1.0,-2.52,-0.02,0
29279,-1.0,-0.83,-0.04,0
29280,-1.0,0.47,0.15,0
29281,-1.0,1.37,0.44,0
29282,-1.05,0.5,-0.34,0
29283,-1.02,-2.56,-0.39,0
29284,-0.87,-1.35,-0.58,0
29285,-0.89,-1.11,-0.6,0
29286,-1.0,-1.5,0.09,0
29287,-1.04,-1.64,0.07,0
29288,-1.16,-2.27,-0.56,0
29289,-1.29,-2.01,-0.18,0
